bigram	frequency	relative frequency	mutual information
of devoted	1.0	1.4700261664657632e-05	-7.19491290434441e-05
wrap it	1.0	1.4700261664657632e-05	0.0002066125957831364
calvin had	1.0	1.4700261664657632e-05	0.00018941439213390946
lord .	1.0	1.4700261664657632e-05	0.00016001386880459419
busy ''	1.0	1.4700261664657632e-05	0.00014281566515536725
`` excuse	1.0	1.4700261664657632e-05	-4.203882805694051e-05
. kidnaper	1.0	1.4700261664657632e-05	-0.0001117752657945447
fille finished	1.0	1.4700261664657632e-05	0.00016001386880459419
them off	1.0	1.4700261664657632e-05	1.767704894216094e-05
remained ,	1.0	1.4700261664657632e-05	0.0001478115491245059
, seemingly	1.0	1.4700261664657632e-05	-0.000111949745634189
least there	1.0	1.4700261664657632e-05	0.00014281566515536725
a handsome	1.0	1.4700261664657632e-05	-6.936835989040932e-05
remained .	1.0	1.4700261664657632e-05	0.0001478115491245059
her fumbling	1.0	1.4700261664657632e-05	-1.9477368977968052e-05
provincial congress	1.0	1.4700261664657632e-05	0.00018941439213390946
head from	1.0	1.4700261664657632e-05	6.681641484750978e-05
although a	1.0	1.4700261664657632e-05	0.00013834669466040797
for creative	1.0	1.4700261664657632e-05	-1.9579946994605217e-05
taken and	1.0	1.4700261664657632e-05	0.0001184110257951906
been around	1.0	1.4700261664657632e-05	2.1547451606156204e-05
whereas at	1.0	1.4700261664657632e-05	0.00023601311911245168
brushed back	1.0	1.4700261664657632e-05	0.00016001386880459419
illuminated by	1.0	1.4700261664657632e-05	0.00023601311911245168
trotted out	1.0	1.4700261664657632e-05	0.00023601311911245168
uncousinly way	1.0	1.4700261664657632e-05	0.00023601311911245168
lord ?	1.0	1.4700261664657632e-05	0.00016001386880459419
a gaming-card	1.0	1.4700261664657632e-05	-6.936835989040932e-05
every condition	1.0	1.4700261664657632e-05	8.061952787197747e-05
phoned his	1.0	1.4700261664657632e-05	0.0002066125957831364
reflected dourly	1.0	1.4700261664657632e-05	0.0002066125957831364
spectator interest	1.0	1.4700261664657632e-05	0.00023601311911245168
sunday's herald	1.0	1.4700261664657632e-05	0.00023601311911245168
. charity	1.0	1.4700261664657632e-05	-0.0001117752657945447
strapped to	1.0	1.4700261664657632e-05	0.00023601311911245168
nearly scraped	1.0	1.4700261664657632e-05	0.00013061334547527894
grow graver	1.0	1.4700261664657632e-05	0.00015347541523282905
to orange	1.0	1.4700261664657632e-05	-7.44099753887292e-05
hurt a	1.0	1.4700261664657632e-05	0.00016774721798972324
could blink	1.0	1.4700261664657632e-05	1.8675118266341043e-05
swell steak	1.0	1.4700261664657632e-05	0.00023601311911245168
of harpers	1.0	1.4700261664657632e-05	-7.19491290434441e-05
word ,	1.0	1.4700261664657632e-05	0.00011341514182605199
these dishes	1.0	1.4700261664657632e-05	7.270529999394882e-05
going over	1.0	1.4700261664657632e-05	7.361750696247921e-05
line long	1.0	1.4700261664657632e-05	0.00013834669466040797
isn't anyone	1.0	1.4700261664657632e-05	0.00018941439213390946
low region	1.0	1.4700261664657632e-05	0.00013834669466040797
of intimate	1.0	1.4700261664657632e-05	-7.19491290434441e-05
for hundreds	1.0	1.4700261664657632e-05	-1.9579946994605217e-05
at thum	1.0	1.4700261664657632e-05	-1.7801457583016492e-05
read from	1.0	1.4700261664657632e-05	0.0001272182548505197
hoped ma	1.0	1.4700261664657632e-05	0.00018941439213390946
falls and	1.0	1.4700261664657632e-05	0.00023601311911245168
, pretending	1.0	1.4700261664657632e-05	-0.000111949745634189
few crank	1.0	1.4700261664657632e-05	9.035715491091473e-05
kept sayin	1.0	1.4700261664657632e-05	0.000121148491011181
have one	1.0	1.4700261664657632e-05	1.842339058858771e-05
to supply	1.0	1.4700261664657632e-05	-7.44099753887292e-05
beat down	1.0	1.4700261664657632e-05	0.00018941439213390946
region was	1.0	1.4700261664657632e-05	0.00016774721798972324
respected each	1.0	1.4700261664657632e-05	0.00017721207245382112
anyone noticing	1.0	1.4700261664657632e-05	0.0001478115491245059
untellable ,	1.0	1.4700261664657632e-05	0.00023601311911245168
eyes roaming	1.0	1.4700261664657632e-05	6.164633765939294e-05
movement could	1.0	1.4700261664657632e-05	0.0001478115491245059
elizabeth held	1.0	1.4700261664657632e-05	0.00018941439213390946
to jersey	1.0	1.4700261664657632e-05	-7.44099753887292e-05
jews prepare	1.0	1.4700261664657632e-05	0.0001478115491245059
delighted and	1.0	1.4700261664657632e-05	0.00018941439213390946
`` byron	1.0	1.4700261664657632e-05	-4.203882805694051e-05
doubtless sitting	1.0	1.4700261664657632e-05	0.00023601311911245168
, perfectly	1.0	1.4700261664657632e-05	-0.000111949745634189
judge by	1.0	1.4700261664657632e-05	0.00023601311911245168
out she'd	1.0	1.4700261664657632e-05	6.283862909910356e-06
subject ''	1.0	1.4700261664657632e-05	0.00018941439213390946
ridiculous situation	1.0	1.4700261664657632e-05	0.00023601311911245168
over being	1.0	1.4700261664657632e-05	3.9840322182704335e-05
a hill	1.0	1.4700261664657632e-05	-6.936835989040932e-05
i outdistanced	1.0	1.4700261664657632e-05	-2.8508666114891465e-05
were talking	1.0	1.4700261664657632e-05	3.5463976939199574e-06
unexpectedly ''	1.0	1.4700261664657632e-05	0.0002066125957831364
remained a	1.0	1.4700261664657632e-05	0.0001478115491245059
a mill	1.0	1.4700261664657632e-05	-6.936835989040932e-05
self-effacement .	1.0	1.4700261664657632e-05	0.00023601311911245168
had practically	1.0	1.4700261664657632e-05	-4.3521019017048724e-05
died still	1.0	1.4700261664657632e-05	0.00013834669466040797
-- make	1.0	1.4700261664657632e-05	1.6701925785273893e-05
wailed .	1.0	1.4700261664657632e-05	0.00023601311911245168
maniacs .	1.0	1.4700261664657632e-05	0.00023601311911245168
remaining true	1.0	1.4700261664657632e-05	0.0002066125957831364
sacred to	1.0	1.4700261664657632e-05	0.00023601311911245168
, diluting	1.0	1.4700261664657632e-05	-0.000111949745634189
teaspoonful of	1.0	1.4700261664657632e-05	0.00023601311911245168
produce into	1.0	1.4700261664657632e-05	0.00023601311911245168
a will	1.0	1.4700261664657632e-05	-6.936835989040932e-05
the earliest	1.0	1.4700261664657632e-05	-0.00011352215413302094
stirring in	1.0	1.4700261664657632e-05	0.00016001386880459419
even shelley's	1.0	1.4700261664657632e-05	6.027796127574461e-05
and born	1.0	1.4700261664657632e-05	-8.120481652893136e-05
home they	1.0	1.4700261664657632e-05	6.841720819188916e-05
and help	1.0	1.4700261664657632e-05	-8.120481652893136e-05
making mud	1.0	1.4700261664657632e-05	0.0001184110257951906
antelope ''	1.0	1.4700261664657632e-05	0.00016001386880459419
cousin john	1.0	1.4700261664657632e-05	0.00011583957249056182
declared that	1.0	1.4700261664657632e-05	0.00017721207245382112
claire to	1.0	1.4700261664657632e-05	0.00012407489190351378
of brush	1.0	1.4700261664657632e-05	-7.19491290434441e-05
a considerable	1.0	1.4700261664657632e-05	-6.936835989040932e-05
francis xavier's	1.0	1.4700261664657632e-05	0.00018941439213390946
merely for	1.0	1.4700261664657632e-05	0.00013430401910253495
surfeited with	1.0	1.4700261664657632e-05	0.00023601311911245168
title to	1.0	1.4700261664657632e-05	0.00023601311911245168
is harder	1.0	1.4700261664657632e-05	2.3200231706898515e-05
tall and	1.0	1.4700261664657632e-05	0.00016001386880459419
sergeant prevot	1.0	1.4700261664657632e-05	0.00018941439213390946
man grown	1.0	1.4700261664657632e-05	3.5873321915567994e-05
in college	1.0	1.4700261664657632e-05	-5.5737902127050665e-05
always carried	1.0	1.4700261664657632e-05	7.093771135320642e-05
the many	1.0	1.4700261664657632e-05	-0.00011352215413302094
career --	1.0	1.4700261664657632e-05	0.00017721207245382112
malaria .	1.0	1.4700261664657632e-05	0.0002066125957831364
rifles ,	1.0	1.4700261664657632e-05	0.00016774721798972324
where bobby	1.0	1.4700261664657632e-05	4.562316730089732e-05
jewish section	1.0	1.4700261664657632e-05	0.00017721207245382112
los angeles	1.0	1.4700261664657632e-05	0.00023601311911245168
ain't henry	1.0	1.4700261664657632e-05	0.00016001386880459419
butter dripped	1.0	1.4700261664657632e-05	0.00016001386880459419
thought occurred	1.0	1.4700261664657632e-05	5.232078049358283e-05
traps to	1.0	1.4700261664657632e-05	0.00018941439213390946
leaned over	1.0	1.4700261664657632e-05	0.00016774721798972324
instead spent	1.0	1.4700261664657632e-05	0.00014281566515536725
filtering through	1.0	1.4700261664657632e-05	0.00023601311911245168
remembrance of	1.0	1.4700261664657632e-05	0.0002066125957831364
bastards what	1.0	1.4700261664657632e-05	0.00014281566515536725
once in	1.0	1.4700261664657632e-05	7.181229881664841e-05
of covetousness	1.0	1.4700261664657632e-05	-7.19491290434441e-05
alex asked	1.0	1.4700261664657632e-05	9.781773152120441e-05
crossed foot	1.0	1.4700261664657632e-05	0.00013834669466040797
hatless ,	1.0	1.4700261664657632e-05	0.00023601311911245168
key out	1.0	1.4700261664657632e-05	0.00016001386880459419
. moll	1.0	1.4700261664657632e-05	-0.0001117752657945447
photograph of	1.0	1.4700261664657632e-05	0.00015347541523282905
eileen's address	1.0	1.4700261664657632e-05	0.00018941439213390946
that appeared	1.0	1.4700261664657632e-05	-3.329189181802756e-05
whisky choking	1.0	1.4700261664657632e-05	0.00012407489190351378
open fields	1.0	1.4700261664657632e-05	9.467436857419851e-05
sun's departing	1.0	1.4700261664657632e-05	0.00023601311911245168
approved ,	1.0	1.4700261664657632e-05	0.0002066125957831364
then down	1.0	1.4700261664657632e-05	3.330186861093919e-05
and hunted	1.0	1.4700261664657632e-05	-8.120481652893136e-05
third was	1.0	1.4700261664657632e-05	0.00016774721798972324
hover over	1.0	1.4700261664657632e-05	0.0002066125957831364
his ear	1.0	1.4700261664657632e-05	-4.7255367941666414e-05
seventy-five miles	1.0	1.4700261664657632e-05	0.00023601311911245168
curse .	1.0	1.4700261664657632e-05	0.0002066125957831364
mcfeeley said	1.0	1.4700261664657632e-05	0.00013061334547527894
order !	1.0	1.4700261664657632e-05	0.000121148491011181
others ,	1.0	1.4700261664657632e-05	0.00011583957249056182
was terribly	1.0	1.4700261664657632e-05	-6.068036238943314e-05
distance a	1.0	1.4700261664657632e-05	0.00016001386880459419
hit a	1.0	1.4700261664657632e-05	0.00017721207245382112
dignity about	1.0	1.4700261664657632e-05	0.0002066125957831364
enchanted by	1.0	1.4700261664657632e-05	0.00023601311911245168
on relentlessly	1.0	1.4700261664657632e-05	-2.311666041940491e-05
joe identified	1.0	1.4700261664657632e-05	0.0001089461713310927
staring and	1.0	1.4700261664657632e-05	0.00015347541523282905
carried out	1.0	1.4700261664657632e-05	0.0001272182548505197
which will	1.0	1.4700261664657632e-05	3.155610825228421e-05
and haughty	1.0	1.4700261664657632e-05	-8.120481652893136e-05
short answers	1.0	1.4700261664657632e-05	0.00013430401910253495
but before	1.0	1.4700261664657632e-05	-5.492161833091695e-06
her name	1.0	1.4700261664657632e-05	-1.9477368977968052e-05
. thoroughly	1.0	1.4700261664657632e-05	-0.0001117752657945447
songs together	1.0	1.4700261664657632e-05	0.00018941439213390946
serves merely	1.0	1.4700261664657632e-05	0.00023601311911245168
his large	1.0	1.4700261664657632e-05	-4.7255367941666414e-05
compromising louis	1.0	1.4700261664657632e-05	0.00023601311911245168
every woman	1.0	1.4700261664657632e-05	8.061952787197747e-05
may appear	1.0	1.4700261664657632e-05	0.00013834669466040797
by violet	1.0	1.4700261664657632e-05	1.7431158461032354e-05
without fear	1.0	1.4700261664657632e-05	9.174796768186576e-05
and declaimed	1.0	1.4700261664657632e-05	-8.120481652893136e-05
a dr.	1.0	1.4700261664657632e-05	-6.936835989040932e-05
niggers ,	1.0	1.4700261664657632e-05	0.00018941439213390946
green dress	1.0	1.4700261664657632e-05	0.00015347541523282905
dreadful thing	1.0	1.4700261664657632e-05	0.0002066125957831364
the surface	1.0	1.4700261664657632e-05	-0.00011352215413302094
, explaining	1.0	1.4700261664657632e-05	-0.000111949745634189
pushed her	1.0	1.4700261664657632e-05	0.00015347541523282905
standing about	1.0	1.4700261664657632e-05	0.00011341514182605199
its packs	1.0	1.4700261664657632e-05	6.603811797980651e-05
and toast	1.0	1.4700261664657632e-05	-8.120481652893136e-05
stables called	1.0	1.4700261664657632e-05	0.00023601311911245168
neighbors in	1.0	1.4700261664657632e-05	0.00016774721798972324
day he	1.0	1.4700261664657632e-05	6.760926015960424e-05
body did	1.0	1.4700261664657632e-05	8.901050246587533e-05
the building	1.0	1.4700261664657632e-05	-0.00011352215413302094
keep silent	1.0	1.4700261664657632e-05	0.00010687668825428683
say so	1.0	1.4700261664657632e-05	8.172130382289809e-05
there twenty-five	1.0	1.4700261664657632e-05	7.430310786188946e-06
much and	1.0	1.4700261664657632e-05	7.008079353767952e-05
silent and	1.0	1.4700261664657632e-05	0.00012407489190351378
and strong	1.0	1.4700261664657632e-05	-8.120481652893136e-05
became densest	1.0	1.4700261664657632e-05	0.00013061334547527894
prey to	1.0	1.4700261664657632e-05	0.00023601311911245168
mooed sadly	1.0	1.4700261664657632e-05	0.00023601311911245168
again empty	1.0	1.4700261664657632e-05	5.5808990780785335e-05
always see	1.0	1.4700261664657632e-05	7.093771135320642e-05
joel and	1.0	1.4700261664657632e-05	0.00013430401910253495
what mattered	1.0	1.4700261664657632e-05	1.4357904603057261e-05
had now	1.0	1.4700261664657632e-05	-4.3521019017048724e-05
hill had	1.0	1.4700261664657632e-05	0.00013834669466040797
think john	1.0	1.4700261664657632e-05	7.647809560079147e-05
she sighed	1.0	1.4700261664657632e-05	-2.0692229754895072e-05
this guileless	1.0	1.4700261664657632e-05	1.6701925785273893e-05
kept shut	1.0	1.4700261664657632e-05	0.000121148491011181
wash her	1.0	1.4700261664657632e-05	0.0002066125957831364
struck seven-thirty	1.0	1.4700261664657632e-05	0.00015347541523282905
balcolm worked	1.0	1.4700261664657632e-05	0.00023601311911245168
immediately she	1.0	1.4700261664657632e-05	0.00016001386880459419
of brown	1.0	1.4700261664657632e-05	-7.19491290434441e-05
hoped he	1.0	1.4700261664657632e-05	0.00018941439213390946
following plan	1.0	1.4700261664657632e-05	0.00016001386880459419
knees ,	1.0	1.4700261664657632e-05	0.00017721207245382112
, biggest	1.0	1.4700261664657632e-05	-0.000111949745634189
smoked ,	1.0	1.4700261664657632e-05	0.00018941439213390946
synchronize ,	1.0	1.4700261664657632e-05	0.00023601311911245168
stole ,	1.0	1.4700261664657632e-05	0.00023601311911245168
down main	1.0	1.4700261664657632e-05	2.9879368622249258e-05
studying with	1.0	1.4700261664657632e-05	0.00017721207245382112
camaret ,	1.0	1.4700261664657632e-05	0.00017721207245382112
brown eyes	1.0	1.4700261664657632e-05	0.00015347541523282905
as quick	1.0	1.4700261664657632e-05	-8.920196917143417e-06
the shipyards	1.0	1.4700261664657632e-05	-0.00011352215413302094
sedate living	1.0	1.4700261664657632e-05	0.00023601311911245168
juanita drooped	1.0	1.4700261664657632e-05	0.000121148491011181
fell and	1.0	1.4700261664657632e-05	0.00013061334547527894
scotty drove	1.0	1.4700261664657632e-05	8.901050246587533e-05
moment an	1.0	1.4700261664657632e-05	8.401461849673672e-05
slope in	1.0	1.4700261664657632e-05	0.0002066125957831364
white and	1.0	1.4700261664657632e-05	7.647809560079147e-05
that greatcoat	1.0	1.4700261664657632e-05	-3.329189181802756e-05
argiento had	1.0	1.4700261664657632e-05	0.0001272182548505197
john's first	1.0	1.4700261664657632e-05	0.00016774721798972324
a sniper's	1.0	1.4700261664657632e-05	-6.936835989040932e-05
honor for	1.0	1.4700261664657632e-05	0.00017721207245382112
official enough	1.0	1.4700261664657632e-05	0.00023601311911245168
! mr.	1.0	1.4700261664657632e-05	-3.5937112025656026e-06
strong even	1.0	1.4700261664657632e-05	0.00015347541523282905
sired .	1.0	1.4700261664657632e-05	0.0002066125957831364
in doing	1.0	1.4700261664657632e-05	-5.5737902127050665e-05
birthday ,	1.0	1.4700261664657632e-05	0.00018941439213390946
adam ''	1.0	1.4700261664657632e-05	0.00011341514182605199
saying that	1.0	1.4700261664657632e-05	0.00013061334547527894
more hopeless	1.0	1.4700261664657632e-05	4.8075641595656306e-05
pictures of	1.0	1.4700261664657632e-05	0.00023601311911245168
by duane	1.0	1.4700261664657632e-05	1.7431158461032354e-05
with special	1.0	1.4700261664657632e-05	-2.611840056637036e-05
man swayed	1.0	1.4700261664657632e-05	3.5873321915567994e-05
at three	1.0	1.4700261664657632e-05	-1.7801457583016492e-05
wattles and	1.0	1.4700261664657632e-05	0.0002066125957831364
each night	1.0	1.4700261664657632e-05	8.28524639032978e-05
way up	1.0	1.4700261664657632e-05	6.027796127574461e-05
superior .	1.0	1.4700261664657632e-05	0.0002066125957831364
spinning round	1.0	1.4700261664657632e-05	0.00016774721798972324
the albrights'	1.0	1.4700261664657632e-05	-0.00011352215413302094
i'll have	1.0	1.4700261664657632e-05	0.000121148491011181
, striking	1.0	1.4700261664657632e-05	-0.000111949745634189
stop was	1.0	1.4700261664657632e-05	0.00013834669466040797
a compliment	1.0	1.4700261664657632e-05	-6.936835989040932e-05
relief and	1.0	1.4700261664657632e-05	0.00015347541523282905
for rabbi	1.0	1.4700261664657632e-05	-1.9579946994605217e-05
red blinkers	1.0	1.4700261664657632e-05	0.0001272182548505197
sandy hair	1.0	1.4700261664657632e-05	0.0002066125957831364
with anticipation	1.0	1.4700261664657632e-05	-2.611840056637036e-05
approached it	1.0	1.4700261664657632e-05	0.00014281566515536725
desert .	1.0	1.4700261664657632e-05	0.00023601311911245168
peacefully after	1.0	1.4700261664657632e-05	0.00023601311911245168
randolph by	1.0	1.4700261664657632e-05	0.00014281566515536725
more impressed	1.0	1.4700261664657632e-05	4.8075641595656306e-05
fear and	1.0	1.4700261664657632e-05	0.00013061334547527894
still remote	1.0	1.4700261664657632e-05	6.027796127574461e-05
too debilitating	1.0	1.4700261664657632e-05	6.164633765939294e-05
soup bowl	1.0	1.4700261664657632e-05	0.0002066125957831364
haste .	1.0	1.4700261664657632e-05	0.00023601311911245168
waters took	1.0	1.4700261664657632e-05	0.00018941439213390946
wealth brought	1.0	1.4700261664657632e-05	0.00023601311911245168
loves had	1.0	1.4700261664657632e-05	0.0002066125957831364
